car_id,data_compra,nome_cliente,genero,renda_anual,concessionaria,empresa,modelo,motor,transmissao,cor,preco,numero_concessionaria,estilo_carro,telefone,regiao_concessionaria,faixa_renda,faixa_preco
C_CND_018141,2023-09-11,Gavin,M,998000.0,Iceberg Rentals,Jeep,Grand Cherokee,Overhead Camshaft,Manual,RED,21000.0,53546-9427,SUV,7567223,JANESVILLE,Alta,Médio
C_CND_018142,2023-09-11,Omari,M,13500.0,Diehl Motor CO Inc,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,PALE WHITE,53000.0,06457-3834,SUV,8170493,JANESVILLE,Baixa,Alto
C_CND_018143,2023-09-11,Gordon,M,2190000.0,Motor Vehicle Branch Office,Hyundai,Accent,Overhead Camshaft,Manual,BLACK,18000.0,78758-7841,Hatchback,6848857,AUSTIN,Premium,Baixo
C_CND_018144,2023-09-11,Grayson,M,980000.0,Nebo Chevrolet,Chrysler,LHS,Double Overhead Camshaft,Auto,PALE WHITE,20000.0,06457-3834,Hatchback,8345335,MIDDLETOWN,Alta,Baixo
C_CND_018145,2023-09-11,Harrison,M,720000.0,New Castle Ford Lincoln Mercury,Toyota,4Runner,Overhead Camshaft,Manual,BLACK,25000.0,60504-7114,Sedan,6205723,AURORA,Média,Médio
C_CND_018146,2023-09-11,Oumar,M,422000.0,Enterprise Rent A Car,Infiniti,I30,Double Overhead Camshaft,Auto,RED,15000.0,60504-7114,SUV,8394221,SCOTTSDALE,Média,Baixo
C_CND_018147,2023-09-11,Hayden,F,2535000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Mustang,Double Overhead Camshaft,Auto,PALE WHITE,22500.0,99301-3882,Hatchback,6884956,PASCO,Premium,Médio
C_CND_018148,2023-09-11,Paul,M,13500.0,Gartner Buick Hyundai Saab,Dodge,Ram Pickup,Overhead Camshaft,Manual,PALE WHITE,16000.0,38701-8047,SUV,7040259,AUSTIN,Baixa,Baixo
C_CND_018149,2023-09-11,Johnny,F,685000.0,Enterprise Rent A Car,Toyota,Tacoma,Double Overhead Camshaft,Auto,PALE WHITE,53000.0,60504-7114,SUV,8719570,MIDDLETOWN,Média,Alto
C_CND_018150,2023-09-11,Hunter,F,1355000.0,Race Car Help,Cadillac,DeVille,Double Overhead Camshaft,Auto,RED,69500.0,78758-7841,SUV,6296167,AUSTIN,Premium,Premium
C_CND_018151,2023-09-11,Ian,M,970000.0,Ryder Truck Rental and Leasing,Mercury,Cougar,Double Overhead Camshaft,Auto,BLACK,26000.0,06457-3834,Hatchback,8193178,MIDDLETOWN,Alta,Médio
C_CND_018152,2023-09-11,Adam,F,872000.0,Star Enterprises Inc,Lexus,GS400,Double Overhead Camshaft,Auto,BLACK,12000.0,99301-3882,Hatchback,7111558,PASCO,Alta,Baixo
C_CND_018153,2023-09-11,Aden,F,700000.0,Suburban Ford,BMW,323i,Double Overhead Camshaft,Auto,RED,15000.0,53546-9427,Hatchback,8928157,JANESVILLE,Média,Baixo
C_CND_018154,2023-09-11,Adonis,M,540000.0,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,BLACK,18000.0,85257-3102,SUV,6594004,SCOTTSDALE,Média,Baixo
C_CND_018155,2023-09-11,Adrian,F,420000.0,U-Haul CO,Honda,Odyssey,Overhead Camshaft,Manual,PALE WHITE,27000.0,78758-7841,Passenger,7222059,AUSTIN,Média,Médio
C_CND_018156,2023-09-11,Adriel,M,1200000.0,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,RED,25000.0,06457-3834,SUV,6249740,MIDDLETOWN,Premium,Médio
C_CND_018157,2023-09-11,Aidan,M,630000.0,C & M Motors Inc,Acura,RL,Overhead Camshaft,Manual,RED,26000.0,60504-7114,SUV,7762215,AURORA,Média,Médio
C_CND_018158,2023-09-11,Aiden,F,690000.0,Capitol KIA,Ford,Taurus,Overhead Camshaft,Manual,BLACK,69000.0,38701-8047,SUV,8707323,GREENVILLE,Média,Premium
C_CND_018159,2023-09-11,Alan,M,13500.0,Chrysler of Tri-Cities,Oldsmobile,Silhouette,Overhead Camshaft,Manual,PALE WHITE,14000.0,99301-3882,Sedan,7917726,PASCO,Baixa,Baixo
C_CND_018160,2023-09-11,Albert,M,560000.0,Chrysler Plymouth,Saturn,SW,Overhead Camshaft,Manual,BLACK,36000.0,53546-9427,Passenger,7095494,JANESVILLE,Média,Médio
C_CND_018161,2023-09-11,Alberto,M,800000.0,Classic Chevy,Lincoln,Continental,Overhead Camshaft,Manual,RED,82000.0,85257-3102,Passenger,7502037,SCOTTSDALE,Alta,Premium
C_CND_018162,2023-09-11,Aldo,M,665500.0,Clay Johnson Auto Sales,Chevrolet,Camaro,Double Overhead Camshaft,Auto,RED,24501.0,78758-7841,Sedan,6461527,AUSTIN,Média,Médio
C_CND_018163,2023-09-11,Samira,F,640000.0,U-Haul CO,Cadillac,Seville,Overhead Camshaft,Manual,PALE WHITE,17000.0,78758-7841,SUV,6877648,AUSTIN,Média,Baixo
C_CND_018164,2023-09-11,Alex,M,358000.0,Enterprise Rent A Car,Oldsmobile,Silhouette,Overhead Camshaft,Manual,PALE WHITE,14001.0,60504-7114,Sedan,8479497,AURORA,Baixa,Baixo
C_CND_018165,2023-09-11,Alexander,M,320000.0,Gartner Buick Hyundai Saab,Audi,A6,Overhead Camshaft,Manual,BLACK,25001.0,38701-8047,SUV,6956324,GREENVILLE,Baixa,Médio
C_CND_018166,2023-09-11,Alexis,M,1000000.0,Hatfield Volkswagen,Oldsmobile,Cutlass,Double Overhead Camshaft,Auto,PALE WHITE,46001.0,99301-3882,Sedan,8533190,PASCO,Alta,Alto
C_CND_018167,2023-09-11,Alfredo,M,598000.0,Iceberg Rentals,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,BLACK,39001.0,53546-9427,SUV,8301492,JANESVILLE,Média,Médio
C_CND_018168,2023-09-11,Allan,M,950000.0,McKinney Dodge Chrysler Jeep,Nissan,Maxima,Overhead Camshaft,Manual,RED,16000.0,85257-3102,Sedan,6630790,SCOTTSDALE,Alta,Baixo
C_CND_018169,2023-09-11,Ariel,M,1650000.0,Rabun Used Car Sales,Saab,3-Sep,Double Overhead Camshaft,Auto,BLACK,26001.0,85257-3102,Sedan,6231458,PASCO,Premium,Médio
C_CND_018170,2023-09-11,Arielle,M,1755000.0,Race Car Help,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,BLACK,21501.0,78758-7841,SUV,6320577,JANESVILLE,Premium,Médio
C_CND_018171,2023-09-11,Selena,M,633000.0,Classic Chevy,Dodge,Caravan,Double Overhead Camshaft,Auto,BLACK,23000.0,85257-3102,SUV,6585255,AUSTIN,Média,Médio
C_CND_018172,2023-09-11,Asia,F,1900000.0,Saab-Belle Dodge,Lexus,LS400,Overhead Camshaft,Manual,BLACK,69001.0,60504-7114,Sedan,7195445,AUSTIN,Premium,Premium
C_CND_018173,2023-09-11,Madison,M,1150000.0,Star Enterprises Inc,Lexus,LS400,Double Overhead Camshaft,Auto,PALE WHITE,18000.0,99301-3882,Sedan,8405099,MIDDLETOWN,Alta,Baixo
C_CND_018174,2023-09-11,Madisyn,M,1201000.0,Suburban Ford,Plymouth,Voyager,Overhead Camshaft,Manual,BLACK,75100.0,53546-9427,Passenger,7390601,AURORA,Premium,Premium
C_CND_018175,2023-09-11,Makayla,M,1165000.0,Tri-State Mack Inc,Plymouth,Prowler,Overhead Camshaft,Manual,RED,71500.0,85257-3102,Hatchback,8114123,GREENVILLE,Alta,Premium
C_CND_018176,2023-09-11,Sharon,M,1521000.0,Enterprise Rent A Car,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,RED,29101.0,60504-7114,SUV,7575053,AURORA,Premium,Médio
C_CND_018177,2023-09-11,Maliyah,M,13500.0,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,PALE WHITE,21000.0,53546-9427,Hatchback,8820460,JANESVILLE,Baixa,Médio
C_CND_018178,2023-09-11,Mariah,M,742500.0,Rabun Used Car Sales,Mercedes-B,SLK,Double Overhead Camshaft,Auto,RED,19500.0,85257-3102,Passenger,6749204,SCOTTSDALE,Alta,Baixo
C_CND_018179,2023-09-11,Mariam,M,1050000.0,Race Car Help,Chevrolet,Lumina,Overhead Camshaft,Manual,RED,12000.0,78758-7841,Passenger,8063101,AUSTIN,Alta,Baixo
C_CND_018180,2023-09-11,Mariama,M,1257000.0,Ryder Truck Rental and Leasing,Toyota,Camry,Overhead Camshaft,Manual,BLACK,29700.0,06457-3834,Hatchback,6941170,MIDDLETOWN,Premium,Médio
C_CND_018181,2023-09-11,Maya,F,13500.0,Saab-Belle Dodge,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,PALE WHITE,42000.0,60504-7114,Passenger,7566067,AURORA,Baixa,Alto
C_CND_018182,2023-09-11,Mckenzie,F,13500.0,Scrivener Performance Engineering,Jeep,Grand Cherokee,Overhead Camshaft,Manual,BLACK,19000.0,38701-8047,SUV,8368713,GREENVILLE,Baixa,Baixo
C_CND_018183,2023-09-11,Melanie,F,1065000.0,Star Enterprises Inc,Toyota,Celica,Overhead Camshaft,Manual,PALE WHITE,14500.0,99301-3882,SUV,8611883,PASCO,Alta,Baixo
C_CND_018184,2023-09-11,Melody,M,13500.0,Suburban Ford,Acura,RL,Double Overhead Camshaft,Auto,BLACK,24000.0,53546-9427,SUV,6374473,JANESVILLE,Baixa,Médio
C_CND_018185,2023-09-11,Mia,M,1101000.0,Tri-State Mack Inc,Audi,A8,Overhead Camshaft,Manual,BLACK,44100.0,85257-3102,Passenger,6913360,SCOTTSDALE,Alta,Alto
C_CND_018186,2023-09-12,Gard,M,2725000.0,Progressive Shippers Cooperative Association No,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,BLACK,16501.0,53546-9427,Sedan,6424372,JANESVILLE,Premium,Baixo
C_CND_018187,2023-09-12,Flavie,F,1745000.0,Rabun Used Car Sales,Volkswagen,Jetta,Overhead Camshaft,Manual,RED,24501.0,85257-3102,Passenger,8516023,SCOTTSDALE,Premium,Médio
C_CND_018188,2023-09-12,Kylian,F,814000.0,Race Car Help,BMW,323i,Double Overhead Camshaft,Auto,RED,22001.0,78758-7841,Hatchback,7468706,AUSTIN,Alta,Médio
C_CND_018189,2023-09-12,Tanguy,M,645000.0,Ryder Truck Rental and Leasing,Chevrolet,Cavalier,Overhead Camshaft,Manual,PALE WHITE,20001.0,06457-3834,SUV,8215698,MIDDLETOWN,Média,Médio
C_CND_018190,2023-09-12,Bilal,M,445000.0,Saab-Belle Dodge,Pontiac,Sunfire,Double Overhead Camshaft,Auto,BLACK,18001.0,60504-7114,Sedan,6486351,AURORA,Média,Baixo
C_CND_018191,2023-09-12,Brige,M,525000.0,Scrivener Performance Engineering,Audi,A6,Overhead Camshaft,Manual,BLACK,15001.0,38701-8047,SUV,6045946,GREENVILLE,Média,Baixo
C_CND_018192,2023-09-12,Marie,F,13500.0,Star Enterprises Inc,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,BLACK,12001.0,99301-3882,Sedan,7913369,PASCO,Baixa,Baixo
C_CND_018193,2023-09-12,Roudeix,M,790000.0,Suburban Ford,Cadillac,Escalade,Double Overhead Camshaft,Auto,BLACK,28001.0,53546-9427,Sedan,6384591,JANESVILLE,Alta,Médio
C_CND_018194,2023-09-12,Owen,M,763000.0,Tri-State Mack Inc,Jeep,Wrangler,Overhead Camshaft,Manual,RED,13001.0,85257-3102,Hatchback,6564884,SCOTTSDALE,Alta,Baixo
C_CND_018195,2023-09-12,Delpuech,M,610000.0,U-Haul CO,Acura,TL,Double Overhead Camshaft,Auto,RED,16001.0,78758-7841,Hatchback,6900669,AUSTIN,Média,Baixo
C_CND_018196,2023-09-12,Bonis,M,692000.0,Progressive Shippers Cooperative Association No,Chrysler,300M,Double Overhead Camshaft,Auto,PALE WHITE,22001.0,53546-9427,SUV,8757548,JANESVILLE,Média,Médio
C_CND_018197,2023-09-12,Maelle,M,640000.0,Rabun Used Car Sales,Jeep,Grand Cherokee,Overhead Camshaft,Manual,BLACK,19001.0,85257-3102,SUV,6566656,SCOTTSDALE,Média,Baixo
C_CND_018198,2023-09-12,Amandine,M,1300000.0,Progressive Shippers Cooperative Association No,Toyota,Camry,Overhead Camshaft,Manual,BLACK,29001.0,53546-9427,Hatchback,8024128,JANESVILLE,Premium,Médio
C_CND_018199,2023-09-12,Melissa,F,1290000.0,Rabun Used Car Sales,Volvo,S80,Overhead Camshaft,Manual,RED,25001.0,85257-3102,Sedan,7981613,SCOTTSDALE,Premium,Médio
C_CND_018200,2023-09-12,Justin,F,1326000.0,Race Car Help,Lexus,LS400,Overhead Camshaft,Manual,PALE WHITE,54601.0,78758-7841,Sedan,6795623,AUSTIN,Premium,Alto
C_CND_018201,2023-09-12,Damon,M,13500.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Mustang,Overhead Camshaft,Manual,RED,25000.0,99301-3882,Hatchback,6898998,PASCO,Baixa,Médio
C_CND_018202,2023-09-12,Daniel,M,13500.0,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,BLACK,18000.0,53546-9427,Hatchback,6563874,JANESVILLE,Baixa,Baixo
C_CND_018203,2023-09-12,Danny,M,1340000.0,Rabun Used Car Sales,Volkswagen,Jetta,Double Overhead Camshaft,Auto,RED,16000.0,85257-3102,Passenger,7116175,SCOTTSDALE,Premium,Baixo
C_CND_018204,2023-09-12,Darren,M,13500.0,Race Car Help,Buick,Regal,Double Overhead Camshaft,Auto,PALE WHITE,46000.0,78758-7841,Passenger,8506225,AUSTIN,Baixa,Alto
C_CND_018205,2023-09-12,David,M,865000.0,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,BLACK,14000.0,06457-3834,Hatchback,8832174,MIDDLETOWN,Alta,Baixo
C_CND_018206,2023-09-12,Derek,M,781500.0,Saab-Belle Dodge,Toyota,Sienna,Overhead Camshaft,Manual,BLACK,16500.0,60504-7114,Passenger,6042395,AURORA,Alta,Baixo
C_CND_018207,2023-09-12,Devin,M,1401000.0,Scrivener Performance Engineering,Ford,Mustang,Overhead Camshaft,Manual,BLACK,22101.0,38701-8047,Hatchback,8044004,GREENVILLE,Premium,Médio
C_CND_018208,2023-09-12,Dylan,M,630000.0,Star Enterprises Inc,Dodge,Viper,Double Overhead Camshaft,Auto,RED,41001.0,99301-3882,SUV,7260054,PASCO,Média,Alto
C_CND_018209,2023-09-12,Eason,M,13500.0,Suburban Ford,Jaguar,S-Type,Overhead Camshaft,Manual,RED,21000.0,53546-9427,Passenger,7883311,JANESVILLE,Baixa,Médio
C_CND_018210,2023-09-12,Eddie,M,1137500.0,Tri-State Mack Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,BLACK,26750.0,85257-3102,Passenger,7246205,SCOTTSDALE,Alta,Médio
C_CND_018211,2023-09-12,Eden,F,13500.0,U-Haul CO,Nissan,Xterra,Double Overhead Camshaft,Auto,BLACK,9000.0,78758-7841,Passenger,8960394,AUSTIN,Baixa,Baixo
C_CND_018212,2023-09-12,Edward,M,925000.0,Progressive Shippers Cooperative Association No,Ford,Mustang,Double Overhead Camshaft,Auto,RED,31000.0,53546-9427,Hatchback,6298608,JANESVILLE,Alta,Médio
C_CND_018213,2023-09-12,Zoey,F,13500.0,Star Enterprises Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,PALE WHITE,26000.0,99301-3882,SUV,6500857,AUSTIN,Baixa,Médio
C_CND_018214,2023-09-12,Aileen,F,13500.0,Race Car Help,Cadillac,Seville,Overhead Camshaft,Manual,BLACK,44000.0,78758-7841,SUV,6135049,AUSTIN,Baixa,Alto
C_CND_018215,2023-09-12,Elijah,M,1158000.0,Ryder Truck Rental and Leasing,Nissan,Sentra,Double Overhead Camshaft,Auto,BLACK,16800.0,06457-3834,Passenger,8813998,MIDDLETOWN,Alta,Baixo
C_CND_018216,2023-09-12,Ibrahim,M,1650000.0,Saab-Belle Dodge,Dodge,Dakota,Double Overhead Camshaft,Auto,PALE WHITE,21000.0,60504-7114,Sedan,6594204,AURORA,Premium,Médio
C_CND_018217,2023-09-12,Roberto,M,530000.0,Scrivener Performance Engineering,Mitsubishi,Eclipse,Overhead Camshaft,Manual,BLACK,25000.0,38701-8047,SUV,8702993,PASCO,Média,Médio
C_CND_018218,2023-09-12,Ryan,M,1500000.0,Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,RED,21000.0,85257-3102,SUV,8274132,AUSTIN,Premium,Médio
C_CND_018219,2023-09-12,Ivan,M,1689000.0,Suburban Ford,Chevrolet,Impala,Overhead Camshaft,Manual,RED,22900.0,53546-9427,Hatchback,7758973,JANESVILLE,Premium,Médio
C_CND_018220,2023-09-12,Jack,M,690000.0,Tri-State Mack Inc,Toyota,RAV4,Double Overhead Camshaft,Auto,BLACK,28000.0,85257-3102,Hatchback,7097879,SCOTTSDALE,Média,Médio
C_CND_018221,2023-09-12,Jacob,F,1330000.0,U-Haul CO,Honda,Accord,Overhead Camshaft,Manual,BLACK,43000.0,78758-7841,Sedan,7243162,AUSTIN,Premium,Alto
C_CND_018222,2023-09-12,Jaden,M,1851000.0,Progressive Shippers Cooperative Association No,Volvo,C70,Double Overhead Camshaft,Auto,BLACK,18100.0,53546-9427,Hatchback,8435686,JANESVILLE,Premium,Baixo
C_CND_018223,2023-09-12,Jake,M,1110000.0,Rabun Used Car Sales,Chevrolet,Monte Carlo,Double Overhead Camshaft,Auto,RED,21000.0,85257-3102,Hatchback,7375809,SCOTTSDALE,Alta,Médio
C_CND_018224,2023-09-12,James,F,13500.0,Race Car Help,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,PALE WHITE,18000.0,78758-7841,Passenger,6504952,AUSTIN,Baixa,Baixo
C_CND_018225,2023-09-12,Jason,M,13500.0,Ryder Truck Rental and Leasing,Jeep,Wrangler,Double Overhead Camshaft,Auto,RED,19000.0,06457-3834,Hatchback,6200854,MIDDLETOWN,Baixa,Baixo
C_CND_018226,2023-09-12,Samuel,M,2455000.0,Race Car Help,Chevrolet,Prizm,Double Overhead Camshaft,Auto,RED,15500.0,78758-7841,SUV,7545644,MIDDLETOWN,Premium,Baixo
C_CND_018227,2023-09-12,Jayden,F,1010000.0,Scrivener Performance Engineering,Lexus,LS400,Double Overhead Camshaft,Auto,BLACK,22000.0,38701-8047,Sedan,8879626,GREENVILLE,Alta,Médio
C_CND_018228,2023-09-12,Sean,M,685000.0,Scrivener Performance Engineering,Toyota,Tacoma,Overhead Camshaft,Manual,PALE WHITE,24000.0,38701-8047,SUV,8523828,PASCO,Média,Médio
C_CND_018229,2023-09-12,Jeremy,F,13500.0,Suburban Ford,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,RED,14000.0,53546-9427,SUV,6112827,JANESVILLE,Baixa,Baixo
C_CND_018230,2023-09-12,Jerry,F,1060000.0,Tri-State Mack Inc,Mercury,Sable,Overhead Camshaft,Manual,RED,61000.0,85257-3102,Sedan,6218644,SCOTTSDALE,Alta,Premium
C_CND_018231,2023-09-12,Allen,M,1065000.0,Motor Vehicle Branch Office,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,RED,15500.0,78758-7841,Hatchback,6315236,AUSTIN,Alta,Baixo
C_CND_018232,2023-09-12,Alvin,M,885000.0,Nebo Chevrolet,BMW,528i,Double Overhead Camshaft,Auto,PALE WHITE,62000.0,06457-3834,SUV,8743618,MIDDLETOWN,Alta,Premium
C_CND_018233,2023-09-12,Amir,M,13500.0,New Castle Ford Lincoln Mercury,Ford,Crown Victoria,Double Overhead Camshaft,Auto,BLACK,11000.0,60504-7114,Passenger,6624770,AURORA,Baixa,Baixo
C_CND_018234,2023-09-12,Anderson,M,13500.0,Pars Auto Sales,Nissan,Frontier,Overhead Camshaft,Manual,PALE WHITE,20000.0,38701-8047,Hatchback,8296292,GREENVILLE,Baixa,Baixo
C_CND_018235,2023-09-12,Andre,M,587134.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Accord,Double Overhead Camshaft,Auto,PALE WHITE,21130.0,99301-3882,Sedan,6194036,PASCO,Média,Médio
C_CND_018236,2023-09-12,Andres,M,13500.0,Progressive Shippers Cooperative Association No,Toyota,Camry,Overhead Camshaft,Manual,BLACK,29000.0,53546-9427,Hatchback,6698682,JANESVILLE,Baixa,Médio
C_CND_018237,2023-09-12,Sarah,M,720000.0,Rabun Used Car Sales,Porsche,Carrera Coupe,Overhead Camshaft,Manual,PALE WHITE,26000.0,85257-3102,SUV,8253439,SCOTTSDALE,Média,Médio
C_CND_018238,2023-09-12,Andy,M,1200000.0,Race Car Help,Cadillac,Eldorado,Overhead Camshaft,Manual,RED,31000.0,78758-7841,Passenger,6149012,AUSTIN,Premium,Médio
C_CND_018239,2023-09-12,Angel,M,1382500.0,Ryder Truck Rental and Leasing,Nissan,Altima,Double Overhead Camshaft,Auto,PALE WHITE,20250.0,06457-3834,Hatchback,8876880,MIDDLETOWN,Premium,Médio
C_CND_018240,2023-09-12,Angelo,M,630000.0,Saab-Belle Dodge,Volvo,S40,Overhead Camshaft,Manual,RED,17000.0,60504-7114,Sedan,8511795,AURORA,Média,Baixo
C_CND_018241,2023-09-12,Anthony,M,1600000.0,Scrivener Performance Engineering,Subaru,Outback,Double Overhead Camshaft,Auto,RED,57000.0,38701-8047,SUV,8309547,GREENVILLE,Premium,Alto
C_CND_018242,2023-09-12,Antonio,M,13500.0,Star Enterprises Inc,Chevrolet,Corvette,Double Overhead Camshaft,Auto,PALE WHITE,25000.0,99301-3882,SUV,7582952,PASCO,Baixa,Médio
C_CND_018243,2023-09-12,Ariel,M,13500.0,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,BLACK,18000.0,53546-9427,SUV,6925933,JANESVILLE,Baixa,Baixo
C_CND_018244,2023-09-12,Armando,M,13500.0,Tri-State Mack Inc,Honda,Odyssey,Overhead Camshaft,Manual,PALE WHITE,27000.0,85257-3102,Passenger,8121325,SCOTTSDALE,Baixa,Médio
C_CND_018245,2023-09-12,Armani,M,1310000.0,U-Haul CO,Volkswagen,GTI,Overhead Camshaft,Manual,BLACK,25000.0,78758-7841,SUV,6833079,AUSTIN,Premium,Médio
C_CND_018246,2023-09-12,Michelle,M,641000.0,U-Haul CO,Cadillac,Eldorado,Overhead Camshaft,Manual,RED,31000.0,78758-7841,Passenger,8497995,AUSTIN,Média,Médio
C_CND_018247,2023-09-12,Milan,F,736500.0,Buddy Storbeck's Diesel Service Inc,Mercedes-B,SLK,Double Overhead Camshaft,Auto,PALE WHITE,46500.0,06457-3834,Passenger,7057304,MIDDLETOWN,Alta,Alto
C_CND_018248,2023-09-12,Miracle,M,1150000.0,C & M Motors Inc,Ford,F-Series,Overhead Camshaft,Manual,BLACK,22000.0,60504-7114,Passenger,6364868,AURORA,Alta,Médio
C_CND_018249,2023-09-12,Morgan,F,1000000.0,Capitol KIA,Chrysler,300M,Double Overhead Camshaft,Auto,BLACK,26000.0,38701-8047,SUV,6178755,GREENVILLE,Alta,Médio
C_CND_018250,2023-09-12,Mya,M,13500.0,Chrysler of Tri-Cities,Plymouth,Neon,Double Overhead Camshaft,Auto,PALE WHITE,27000.0,99301-3882,SUV,7214660,PASCO,Baixa,Médio
C_CND_018251,2023-09-12,Nadia,M,1200000.0,Chrysler Plymouth,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,BLACK,44000.0,53546-9427,Hatchback,6423803,JANESVILLE,Premium,Alto
C_CND_018252,2023-09-12,Nahla,M,990000.0,Classic Chevy,Lincoln,Navigator,Double Overhead Camshaft,Auto,BLACK,19000.0,85257-3102,Sedan,6888175,SCOTTSDALE,Alta,Baixo
C_CND_018253,2023-09-12,Sofia,M,13500.0,Hatfield Volkswagen,Mercedes-B,SL-Class,Overhead Camshaft,Manual,PALE WHITE,26000.0,99301-3882,SUV,6255580,PASCO,Baixa,Médio
C_CND_018254,2023-09-12,Nevaeh,F,13500.0,Diehl Motor CO Inc,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,PALE WHITE,45000.0,06457-3834,SUV,6999200,MIDDLETOWN,Baixa,Alto
C_CND_018255,2023-09-12,Nia,M,13500.0,Enterprise Rent A Car,Pontiac,Bonneville,Double Overhead Camshaft,Auto,PALE WHITE,20000.0,60504-7114,Hatchback,7776641,AURORA,Baixa,Baixo
C_CND_018256,2023-09-12,Nyla,F,13500.0,Gartner Buick Hyundai Saab,Ford,Windstar,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,38701-8047,Sedan,6469761,GREENVILLE,Baixa,Baixo
C_CND_018257,2023-09-12,Nylah,F,13500.0,Hatfield Volkswagen,Jeep,Cherokee,Double Overhead Camshaft,Auto,RED,14000.0,99301-3882,Sedan,6747587,PASCO,Baixa,Baixo
C_CND_018258,2023-09-12,Olivia,M,1290000.0,Iceberg Rentals,Volkswagen,Passat,Overhead Camshaft,Manual,PALE WHITE,12000.0,53546-9427,Hatchback,7805820,JANESVILLE,Premium,Baixo
C_CND_018259,2023-09-12,Tenzin,M,745000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Subaru,Forester,Double Overhead Camshaft,Auto,RED,23000.0,99301-3882,SUV,6721619,PASCO,Alta,Médio
C_CND_018260,2023-09-12,Paige,M,13500.0,Motor Vehicle Branch Office,Chrysler,300M,Double Overhead Camshaft,Auto,PALE WHITE,22000.0,78758-7841,SUV,8248172,AUSTIN,Baixa,Médio
C_CND_018261,2023-09-13,Erwan,F,1200000.0,Ryder Truck Rental and Leasing,Chevrolet,Camaro,Double Overhead Camshaft,Auto,RED,24001.0,06457-3834,Sedan,6460309,MIDDLETOWN,Premium,Médio
C_CND_018262,2023-09-13,Raphaelle,M,1200000.0,Saab-Belle Dodge,Lexus,LS400,Double Overhead Camshaft,Auto,BLACK,22001.0,60504-7114,Sedan,8190793,AURORA,Premium,Médio
C_CND_018263,2023-09-13,Marie,M,1700000.0,Scrivener Performance Engineering,Dodge,Ram Wagon,Double Overhead Camshaft,Auto,BLACK,22001.0,38701-8047,Passenger,7564199,GREENVILLE,Premium,Médio
C_CND_018264,2023-09-13,Nina,F,1450000.0,Star Enterprises Inc,Mercedes-B,SLK230,Double Overhead Camshaft,Auto,BLACK,33001.0,99301-3882,Hatchback,7545622,PASCO,Premium,Médio
C_CND_018265,2023-09-13,Rose,M,1240000.0,Suburban Ford,Dodge,Viper,Overhead Camshaft,Manual,BLACK,26001.0,53546-9427,SUV,6865025,JANESVILLE,Premium,Médio
C_CND_018266,2023-09-13,Martin,M,1275000.0,Tri-State Mack Inc,Buick,Regal,Double Overhead Camshaft,Auto,PALE WHITE,38501.0,85257-3102,Passenger,6050100,SCOTTSDALE,Premium,Médio
C_CND_018267,2023-09-13,Lucie,M,1020000.0,U-Haul CO,Mitsubishi,Montero,Overhead Camshaft,Manual,BLACK,16001.0,78758-7841,SUV,7530515,AUSTIN,Alta,Baixo
C_CND_018268,2023-09-13,Leora,F,485000.0,Rabun Used Car Sales,Subaru,Forester,Double Overhead Camshaft,Auto,BLACK,22001.0,85257-3102,SUV,7757454,SCOTTSDALE,Média,Médio
C_CND_018269,2023-09-13,Angeline,M,1321000.0,C & M Motors Inc,Nissan,Quest,Overhead Camshaft,Manual,BLACK,38101.0,60504-7114,SUV,8962694,AURORA,Premium,Médio
C_CND_018270,2023-09-13,Lise,M,1301000.0,Capitol KIA,Cadillac,Catera,Double Overhead Camshaft,Auto,RED,28101.0,38701-8047,Hatchback,8837651,GREENVILLE,Premium,Médio
C_CND_018271,2023-09-13,Elvis,M,867000.0,Saab-Belle Dodge,Ford,Crown Victoria,Double Overhead Camshaft,Auto,RED,29000.0,60504-7114,Passenger,8097016,AURORA,Alta,Médio
